
  68705831, $GNGGA,190505.40,4028.8898916,N,10650.3563114,W,4,19,0.8,2111.578,M,-12.180,M,1.4,0000*58
  68706830, $GNGGA,190506.40,4028.8898574,N,10650.3561441,W,4,18,0.8,2111.552,M,-12.180,M,2.4,0000*5E
  68707830, $GNGGA,190507.40,4028.8897971,N,10650.3559158,W,4,18,0.8,2111.482,M,-12.180,M,1.4,0000*50
  68708830, $GNGGA,190508.40,4028.8895836,N,10650.3559091,W,4,20,0.7,2111.199,M,-12.180,M,2.4,0000*53
  68709829, $GNGGA,190509.40,4028.8894275,N,10650.3557331,W,4,19,0.7,2111.061,M,-12.180,M,1.4,0000*56
  68710830, $GNGGA,190510.40,4028.8892989,N,10650.3554057,W,4,18,0.8,2110.991,M,-12.180,M,2.4,0000*5A
  68711829, $GNGGA,190511.40,4028.8892055,N,10650.3551168,W,4,19,0.7,2110.822,M,-12.180,M,1.4,0000*5F
  68712830, $GNGGA,190512.40,4028.8891152,N,10650.3549099,W,4,20,0.7,2110.636,M,-12.180,M,2.4,0000*5D
  68713829, $GNGGA,190513.40,4028.8890121,N,10650.3547917,W,4,20,0.7,2110.568,M,-12.180,M,1.4,0000*53
  68714830, $GNGGA,190514.40,4028.8889268,N,10650.3544292,W,4,20,0.7,2110.428,M,-12.180,M,2.4,0000*51
  68715832, $GNGGA,190515.40,4028.8887644,N,10650.3540718,W,4,20,0.7,2110.381,M,-12.180,M,1.4,0000*50
  68716833, $GNGGA,190516.40,4028.8885455,N,10650.3536642,W,4,20,0.7,2110.359,M,-12.180,M,2.4,0000*5A
  68717832, $GNGGA,190517.40,4028.8883000,N,10650.3533637,W,4,18,0.9,2110.397,M,-12.180,M,1.4,0000*5A
  68718830, $GNGGA,190518.40,4028.8881981,N,10650.3532628,W,4,19,0.7,2110.503,M,-12.180,M,2.4,0000*5F
  68719832, $GNGGA,190519.40,4028.8880658,N,10650.3531424,W,4,20,0.7,2110.619,M,-12.180,M,1.4,0000*58
  68720831, $GNGGA,190520.40,4028.8879793,N,10650.3529535,W,4,22,0.6,2110.704,M,-12.180,M,2.4,0000*57
  68721830, $GNGGA,190521.40,4028.8878362,N,10650.3526809,W,4,21,0.6,2110.857,M,-12.180,M,1.4,0000*59
  68722832, $GNGGA,190522.40,4028.8876830,N,10650.3523857,W,4,20,0.7,2110.872,M,-12.180,M,2.4,0000*52
